textid	text	target
450	Tinowona kuti muno mu America vedare vanobvumidzwa kutaura zvavanoda pamusoro pe mutungamiri we nyika vasingatye kuti pane zvichazoitika kwavari kana vachinge vataura pfungwa dzavo , Dr Rumano vaudza Studio7 .	VERB DET ADP ADP PROPN NOUN VERB VERB VERB ADP ADP NOUN ADP NOUN VERB DET AUX VERB PRON SCONJ AUX VERB NOUN PRON PUNCT NOUN PROPN VERB PROPN PUNCT
451	Zvimwe zvizvarwa zve Zimbabwe zvinogara kunze kwe nyika zviri kubatsira kurwisa dambudziko re chirwere che korera kuburikidza nekutsvaka mari ye kubatsira vanhu ku Zimbabwe kuitira kuti varwise chirwere ichi .	PRON NOUN ADP PROPN VERB ADV ADP NOUN AUX VERB VERB NOUN ADP NOUN ADP NOUN ADP VERB NOUN ADP VERB NOUN ADP PROPN ADV DET VERB NOUN DET PUNCT
452	Mari iri kuunganidzwa iyi ndeye kutenga mvura yakachena ku Zimbabwe ichipihwa vanhu sezvo mvura yakachena iri kunetsa zvikuru mu Harare ne dzimwe nzvimbo .	NOUN AUX VERB DET AUX VERB NOUN ADJ ADP PROPN VERB NOUN SCONJ NOUN ADJ AUX VERB ADV ADP PROPN CCONJ PROPN NOUN PUNCT
453	Kusvika parizvino vanhu vanosvika makumi maviri ne mumwe vafa ne chirwere che korera , uye vanhu vanodarika zviuru zvitatu vabatwa ne chirwere ichi .	ADV ADV NOUN ADV NUM NUM CCONJ NUM VERB ADP NOUN ADP NOUN PUNCT CCONJ NOUN ADV NUM NUM VERB ADP NOUN DET PUNCT
454	Mumwe we zvizvarwa zve Zimbabwe izvi , Va Freeman Chari , avo vanogara ku Ohio mu America , vanoti zvinovarwadza kuti mishonga inodiwa kurapa ne kudzivirira chirwere ichi haisi kuwanika nyore mu nyika .	PRON ADP NOUN ADP PROPN DET PUNCT NOUN PROPN PROPN PUNCT DET VERB ADP PROPN ADP PROPN PUNCT VERB ADV DET NOUN VERB VERB CCONJ VERB NOUN DET AUX VERB ADJ ADP NOUN PUNCT
455	Vanotiwo mimwe mishonga inopihwa vanhu zvechimbi chimbi kana vabatwa ne chirwere che korera haisisina simba re kumisa chirwere ichi .	VERB DET NOUN VERB NOUN ADV ADV ADV VERB ADV NOUN VERB NOUN AUX NOUN ADP VERB NOUN DET PUNCT
456	Kana munhu achinge abatwa ne chirwere ichi , mishonga yaanotanga kupihwa ma Ciprofloxacin ne Cefriaxone , ayo anonzi haasi kushanda pa korera iri kubata vanhu mu Harare .	SCONJ NOUN AUX VERB ADP NOUN DET PUNCT NOUN ADV VERB AUX PROPN CCONJ PROPN PUNCT DET VERB AUX VERB ADP NOUN PRON VERB NOUN ADP PROPN PUNCT
457	Naizvozvo , Va Chari vanoti vari kuunganidza mari yekuti vanhu vabatsirike mu kurwisa chirwere ichi .	SCONJ PUNCT NOUN PROPN VERB AUX VERB NOUN ADP NOUN VERB ADP VERB NOUN DET PUNCT
458	Takangofunga kuti isusu ne vamwe vedu tiri kuno ku America , chii chatingakwanisa kuita kuitira kuti tibatsire vari kumusha .	VERB DET PRON CCONJ ADV PRON AUX ADJ ADP PROPN PUNCT DET VERB VERB ADV DET VERB AUX NOUN PUNCT
459	Takaona kuti chekutanga vanhu vanoda mvura tikatanga kufona fona ku Zimbabwe tichitaura ne makambani akasiyana siyana anogadzira mvura , Va Chari vaudza Studio7 .	VERB DET ADJ NOUN VERB NOUN VERB VERB ADV ADP PROPN VERB ADP NOUN ADJ ADJ VERB NOUN PUNCT NOUN PROPN VERB PROPN PUNCT
460	Vamwe vaititi vanokwanisa kutipa mvura asi zvekutakurisa ndipo pasina .	DET VERB ADV VERB NOUN SCONJ VERB AUX ADV PUNCT
461	Saka takaedza kutsvaka mabhauza kuti patinopiwa mvura yamahara tonoisa ku vanhu , tichivapavo mapiritsi anochenesa mvura .	ADV VERB VERB NOUN DET VERB NOUN ADJ VERB ADP NOUN PUNCT VERB NOUN ADJ NOUN PUNCT
462	Va Chari vanoti chinangwa chavo ndeche kuunganidza mari inosvika zviuru gumi zve madhora kuti vabatsire varombo ne mvura ne mishonga ye kurwisa korera ku Zimbabwe .	NOUN PROPN VERB NOUN PRON AUX VERB NOUN VERB NUM NUM ADP NOUN DET VERB NOUN ADP NOUN CCONJ NOUN ADP VERB NOUN ADP PROPN PUNCT
463	Nzvimbo dzanyanyobatwa ne korera mu Harare mumisha ye GlenView ne Budiriro , pamwe ne nzvimbo dziri mu matunhu e Masvingo , Manicaland , ne Midlands .	NOUN VERB ADP NOUN ADP PROPN NOUN ADP PROPN CCONJ PROPN PUNCT CCONJ CCONJ NOUN AUX ADP NOUN ADP PROPN PUNCT PROPN PUNCT CCONJ PROPN PUNCT
464	Gurukota rezve hutano , Va Obediah Moyo , vakazivisa ne Chitatu kuti vanhu makumi maviri ne umwe chete vakange vafa ne chirwere che korera .	NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADP NOUN DET NOUN NUM NUM CCONJ NUM ADV AUX VERB ADP NOUN ADP NOUN PUNCT
465	Mutungamiri we MDC , Va Nelson Chamisa , vakashanyira ne Chitatu musha we Glenview vachiona varwere vakabatwa ne korera .	NOUN ADP PROPN PUNCT NOUN PROPN PROPN PUNCT VERB ADP NOUN NOUN ADP PROPN VERB NOUN VERB ADP PROPN PUNCT
466	Korera yakambonetsa zvakare muna 2008 vanhu vanodarika zviuru zvina vakafa ne chirwere ichi mu nyika yose .	PROPN VERB ADV ADP NUM NOUN ADV NUM NUM VERB ADP NOUN DET ADP NOUN PRON PUNCT
467	Sangano rinomiririra varairidzi , re Progressive Teachers Union of Zimbabwe ( PTUZ ) , rinoti ragumbuka zvikuru ne gurukota rinoona nezve mari , Va Mthuli Ncube , avo vanonzi vakapamhidzira mari kune vamwe vakuru vanoshanda mu hurumende asi pasina chavapa varairidzi .	NOUN VERB NOUN PUNCT ADP PROPN NOUN NOUN ADP PROPN PUNCT PROPN PUNCT PUNCT VERB VERB ADV ADP NOUN VERB ADP NOUN PUNCT NOUN PROPN PROPN PUNCT PRON VERB VERB NOUN ADP PRON NOUN VERB ADP NOUN CCONJ AUX VERB NOUN PUNCT
468	Mutungamiriri we sangano iri , Doctor Takavafira Zhou , vaudza Studio7 kuti varairidzi vakagara vasingabvumi kuti hurumende haina mari .	NOUN ADP NOUN DET PUNCT NOUN PROPN PROPN PUNCT VERB PROPN DET NOUN VERB VERB DET NOUN AUX NOUN PUNCT
469	Vati chave kudiwa ne sangano ravo ndechekuti hurumende ibudise pachena mari inotambirwa ne vashandi vese ve hurumende sezvo zviri pachena kuti hurumende inopa vamwe mari ichinyima vamwe .	VERB AUX VERB ADP NOUN PRON AUX NOUN VERB ADV NOUN VERB ADP NOUN DET ADP NOUN SCONJ AUX ADJ DET NOUN VERB PRON NOUN VERB PRON PUNCT
470	Doctor Zhou vati sangano ravo riri kukurukura nyaya yekuti varairidzi vaende kubasa zuva rimwe chete pasvondo , kwete mazuva matatu se avari kushanda ikozvino vachiti varairidzi havana mari yekuendesa ku basa .	NOUN PROPN VERB NOUN PRON AUX VERB NOUN ADP NOUN VERB VERB NOUN ADJ ADV NOUN PUNCT SCONJ NOUN NUM ADV AUX VERB ADV VERB NOUN AUX NOUN VERB ADP NOUN PUNCT
471	MC - Komiti ye paramende inoongorora mashandisirwe e mari ye hurumende , ye Public Accounts Committee , nhasi yashora kuita kwe kambani ye Sakunda Holdings nekutadza kumira pamberi payo kuti ipindure mibvunzo pamusoro pe kunonzi kusashandiswa zvisina mvumo kwe mabhiriyoni mashanu e madhora muna 2017 na 2018 e mari ye Command Agriculture .	PROPN SYM NOUN ADP NOUN VERB VERB ADP NOUN ADP NOUN PUNCT ADP NOUN NOUN NOUN PUNCT NOUN VERB VERB ADP NOUN ADP PROPN NOUN VERB VERB ADV PRON DET VERB NOUN ADP ADP NOUN VERB ADV NOUN ADP NUM NUM ADP NOUN ADP NUM CCONJ NUM ADP NOUN ADP NOUN NOUN PUNCT
472	Kambani ye Sakunda Holdings yakabhadharwa mari inodarika bhiriyoni re madhora pa makore maviri aya uye nhasi yange ichifanira kupa humbowo ku komiti ye Public Accounts iyo inotungamirirwa na Va Tendai Biti kuti yakabhadharwa sei uye kuti mari iyi yakashandei .	NOUN ADP PROPN NOUN VERB NOUN ADV NUM ADP NOUN ADP NOUN NUM DET CCONJ NOUN AUX VERB VERB NOUN ADP NOUN ADP NOUN NOUN DET VERB ADP NOUN PROPN PROPN DET VERB ADV CCONJ DET NOUN DET VERB PUNCT
473	Asi vanoona nezve kufambiswa kwe basa mukambani ye Sakunda Va Mberikwazvo Chitambo , vanyora tsamba ku komiti iyi vachiti , mukuru we kambani yavo anove zvekare chimwe chipangamazano che mutungamiri we nyika Va Emmerson Mngangagwa , Va Kudakwashe Tagwirei , vanoda kuzopa humbowo pachavo asi vange vasingakwanise kuuya sezvo vange vari kunze kwe nyika .	SCONJ VERB ADP VERB ADP NOUN NOUN ADP PROPN NOUN PROPN PROPN PUNCT VERB NOUN ADP NOUN DET VERB PUNCT NOUN ADP NOUN PRON AUX ADV PRON NOUN ADP NOUN ADP NOUN NOUN PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB VERB NOUN PRON SCONJ AUX ADV VERB SCONJ AUX AUX ADJ ADP NOUN PUNCT
474	Va Chitambo vakumbira komiti iyi kuti inyore mubvunzo yainoda kubvunza Va Tagwirei vachiti izvi zvichaita kuti pavanouya kuzosangana ne komiti iyi vasatore nguya yakareba .	NOUN PROPN VERB NOUN PRON DET VERB NOUN VERB VERB NOUN PROPN VERB DET VERB DET VERB VERB ADP NOUN PRON VERB NOUN ADJ PUNCT
475	Asi Va Biti ne komiti yavo vashora kuita kwa Va Chitambo , Va Tagwirei ne kambani yavo ye Sakunda vachiti zvavaita izvi kusvora ne kuzvidza paramende .	SCONJ NOUN PROPN CCONJ NOUN PRON VERB VERB ADP NOUN PROPN PUNCT NOUN PROPN CCONJ NOUN PRON ADP PROPN VERB VERB DET VERB CCONJ VERB NOUN PUNCT
476	Va Biti vanoti kana Sakunda iri kambani yemandorokwati inofanira kupa hombowo hunodiwa ne paramende zvisinei nekuti Va Tagwirei varipo here kana kuti kwete .	NOUN PROPN VERB SCONJ PROPN AUX NOUN ADJ AUX VERB NOUN VERB ADP NOUN ADV SCONJ NOUN PROPN ADV INTJ CCONJ CCONJ INTJ PUNCT
477	Vati vave kutarisira kuti Sakunda iuye ku paramende kuzopa humbowo ne musi we Chishanu zvisinei nekuti Va Tagwirei varipo here kana kuti kwete .	VERB AUX VERB DET PROPN VERB ADP NOUN VERB NOUN ADP NOUN ADP NOUN ADV SCONJ NOUN PROPN VERB INTJ CCONJ CCONJ INTJ PUNCT
478	Mukuru we sangano re Zimbabwe Democracy Institute , Doctor Pedzisayi Ruhanya , vaudza Studio kuti Va Tagwirei vanozvidza paramende nekuti vanoshanda ne vakuru mu hurumende .	NOUN ADP NOUN ADP PROPN NOUN NOUN PUNCT NOUN PROPN PROPN PUNCT VERB PROPN DET NOUN PROPN VERB NOUN SCONJ VERB ADP NOUN ADP NOUN PUNCT
479	Vaenderera mberi vachiti komiti ya Va Biti inofanira kuburitsa pachena huwori hwese hunonzi huri kuitwa kuti vanhu vazvionere kuti hurumende haisi kurwisa huwori sekutaura kwainogara ichiita .	VERB ADV VERB NOUN ADP NOUN PROPN AUX VERB ADV NOUN ADJ VERB AUX VERB DET NOUN VERB DET NOUN AUX VERB NOUN VERB ADV VERB PUNCT
480	Vanoongorora nyaya dze hupfumi vakazvimirira , Va Masimba Manyanya , vaudza Studio 7 kuti hapana chinoshamisa pane zvinonzi zviri kuitwa na Va Tagwirei vachiti ndosaka hupfumi hwe nyika hwaparara .	NOUN NOUN ADP NOUN ADJ PUNCT NOUN PROPN PROPN PUNCT VERB PROPN NUM DET ADV VERB ADP VERB AUX VERB ADP NOUN PROPN VERB ADV NOUN ADP NOUN VERB PUNCT
481	Hatina kukwanisa kubata Va Tagwirei pa runhare kuti tinzwe divi ravo pane zvavari kupomerwa izvi .	AUX VERB VERB NOUN PROPN ADP NOUN DET VERB NOUN PRON AUX ADV VERB DET PUNCT
482	Va Biti vazivisawo kuti nemusi we Chishanu vachanzwawo kubva ku munyori we bazi rezve mari , Va George Guvamatanga , ne vamwe vakuru vakuru mu bazi iri .	NOUN PROPN VERB DET NOUN ADP NOUN VERB ADP ADP NOUN ADP NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT CCONJ DET NOUN ADJ ADP NOUN DET PUNCT
483	Zvichakadai Va Biti ne komiti yavo vazivisa kuti kambani ye Fert , Seed Grain kana kuti FSG yave kuzopawo humbowo ku komiti yavo musi wa 22 mwedzi uno mushure mekunge komiti yatora danho rekuti kambani iyi isungwe ne nyaya ye kuzvidza paramende .	ADV NOUN PROPN CCONJ NOUN PRON VERB DET NOUN ADP PROPN PUNCT NOUN NOUN CCONJ CCONJ PROPN AUX VERB NOUN ADP NOUN PRON NOUN ADP NUM NOUN DET ADV AUX NOUN VERB NOUN ADP NOUN DET VERB ADP NOUN ADP VERB NOUN PUNCT
484	FSG yakabhadharwa mari inodarika mazana matanhatu e mamiriyoni e madhora muna 2017 na 2019 pasina mvumo ye paramende sezvinotarisirwa pa mutemo pakushandiswa kwe mari dze hurumende .	PROPN VERB NOUN ADV NUM NUM ADP NOUN ADP NOUN ADP NUM CCONJ NUM ADV NOUN ADP NOUN ADV ADP NOUN VERB ADP NOUN ADP NOUN PUNCT
485	Mamwe makambani achapa humbowo musi uyu anosanganisira , Pedstock ne Croco Motors .	DET NOUN VERB NOUN NOUN DET VERB PUNCT PROPN CCONJ PROPN PROPN PUNCT
486	Komiti iyi ichapedza ongororo yavo ne kubvunzurudza kambani ye Grain Marketing Board musi wa 25 mwedzi uno .	NOUN DET VERB NOUN PRON CCONJ VERB NOUN ADP PROPN NOUN NOUN NOUN ADJ NUM NOUN DET PUNCT
487	Kwe mwedzi mitatu yapfuura , komiti iyi iri kuongorora makambani akawanda zvichetevera gwaro rakaburitswa ne mahofisi a Auditor General rinoratidza kuti mari inodarika mabhiriyoni mashanu e madhora yakashandiswa pasina mvumo ye paramende muna 2017 na 2018 .	ADP NOUN NUM VERB PUNCT NOUN DET AUX VERB NOUN ADJ ADP NOUN VERB ADP NOUN ADP NOUN NOUN VERB DET NOUN ADV NOUN NUM ADP NOUN VERB ADP NOUN ADP NOUN ADP NUM CCONJ NUM PUNCT
488	Komiti yakatobvunzurudza Reserve Bank of Zimbabwe , bazi re zvekurima ne mamwe makambani akabhadharwa mari idzi ne hurumende .	NOUN VERB NOUN NOUN ADP PROPN PUNCT NOUN ADP VERB CCONJ DET NOUN VERB NOUN DET ADP NOUN PUNCT
489	Mari yese iyi yakashandiswa pa zvirongwa zve Command Agriculture ne Presidential Input Scheme .	NOUN DET DET VERB ADP NOUN ADP NOUN NOUN CCONJ NOUN NOUN NOUN PUNCT
490	Asi vachitaura ne bepanhau re Herald Va Guvamatanga vakati hurumende yainge yapa homwe ye command agriculture mari inosvika bhiriyoni imwe chete chete kubva muna 2016 .	SCONJ VERB ADP NOUN ADP PROPN NOUN PROPN VERB NOUN AUX VERB NOUN ADP NOUN NOUN NOUN ADV NOUN NUM ADJ ADJ ADP ADP NUM PUNCT
491	Vakaramba kuti Sakunda yakapihwa mabhiriyoni matatu .	VERB DET PROPN VERB NOUN NUM PUNCT
492	Asi izvi handizvo zviri kubuda mu komiti ya Va Biti inoti mari dzakashandiswa dzakawanda uye pane mhute pa nyaya yekuti mari iyi yakashandiswa sei .	SCONJ DET ADV AUX VERB ADP NOUN ADP NOUN PROPN VERB NOUN VERB ADJ CCONJ AUX NOUN ADP NOUN ADP NOUN DET VERB ADV PUNCT
493	Amai Vimbayi Tsvangirai Java , mwanasikana wa muchakabvu Morgan Tsvangirai avo vakashaya ku chipatara che West End Clinic mu Harare nemusi we Chitatu vave kutarisirwa kuvigwa nemusi we China ku Glenforest Memorial Park mu Harare .	NOUN PROPN PROPN PROPN PUNCT NOUN ADP NOUN PROPN PROPN PRON VERB ADP NOUN ADP PROPN PROPN NOUN ADP PROPN ADP ADP NOUN AUX VERB VERB ADP ADP NOUN ADP PROPN NOUN NOUN ADP PROPN PUNCT
494	Vachitaura ku Strathaven mu Harare uko kuri kuchemerwa mudzimai wavo , Va Batsirai Java , murume wa Amai Tsvangirai Java vaudza vanhu vange vakaungana vachivachema kuti vacharadzikwa mu Harare .	VERB ADP PROPN ADP PROPN DET AUX VERB NOUN DET PUNCT NOUN PROPN PROPN PUNCT NOUN ADP NOUN PROPN PROPN VERB NOUN AUX VERB VERB DET VERB ADP PROPN PUNCT
495	Va Java vatiwo mutumbi we mudzimai wavo uchaendeswa ku nzvimbo yavaimirira mu dare re paramende ye GlenView South mangwana kuti unoonekana ne vanhu .	NOUN PROPN VERB NOUN ADP NOUN PRON VERB ADP NOUN VERB ADP NOUN ADP NOUN ADP PROPN NOUN NOUN DET VERB ADV NOUN PUNCT
496	Mashoko aya atsinhirwa ne mutauriri we mhuri ya Va Tsvangirai , Va Manase Tsvangirai vanova babamunini we mufi kuti vari kutevera zviri kuitwa ne vakuwasha vavo .	NOUN DET VERB ADP NOUN ADP NOUN ADP NOUN PROPN PUNCT NOUN PROPN PROPN AUX NOUN ADP NOUN DET AUX VERB AUX VERB ADP NOUN PRON PUNCT
497	Vachitaurawo pa rufu apa , mutungamiri we bato re MDC Va Nelson Chamisa vati vari kurwadzikana ne rufu urwu .	VERB ADP NOUN DET PUNCT NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB AUX VERB ADP NOUN DET PUNCT
498	Va Chamisa vati panofanira kunge paine kubatana mu nyika mu kuchema Amai Tsvangirai Java nekuti ndicho chainge chiri chido chavo .	NOUN PROPN VERB AUX AUX VERB VERB ADP NOUN ADP VERB NOUN PROPN PROPN SCONJ PRON AUX AUX NOUN PRON PUNCT
499	Mutungamiri we nyika Va Emmerson Mnangagwa vatumirawo mutevedzeri we gurukota rezve varwiri ve hondo ye rusungunuko Va Victor Matemadanda kuti vavamirire pa rufu apa .	NOUN ADP NOUN NOUN PROPN PROPN VERB NOUN ADP NOUN ADP NOUN ADP NOUN ADP NOUN NOUN PROPN PROPN DET ADV ADP NOUN DET PUNCT
500	Va Matemadanda vaudza nhepfenyuro ye ZBC kuti Va Mnangagwa vavimbisawo kuita zvose zvavangaite kubatsira mhuri ye mufi .	NOUN PROPN VERB NOUN ADP PROPN DET NOUN PROPN VERB VERB DET ADV VERB NOUN ADP NOUN PUNCT
501	Va Mnangagwa vakatumirawo mashoko e nyaradzo pa dandemutande ravo re Twitter nezuro .	NOUN PROPN VERB NOUN ADP NOUN ADP NOUN PRON ADP NOUN NOUN PUNCT
502	Amai Tsvangirai Java avo vange vave ne makore makumi matatu ne matanhatu e kuberekwa vakakuvara zvakaipisisa mu tsaona yakaitika musi wa 14 Chivabvu , vamwe vanhu vaviri vainge vari mu motokari iyi Va Paul Rukanda na Va Tafadzwa Mhundwa vakabva vashaya musi uyu .	NOUN PROPN PROPN PRON AUX AUX ADP NOUN NUM NUM CCONJ NUM ADP VERB VERB ADV ADP NOUN VERB NOUN ADP NUM PROPN PUNCT DET NOUN NUM AUX AUX ADP NOUN DET NOUN PROPN PROPN CCONJ NOUN PROPN PROPN AUX VERB NOUN DET PUNCT
503	Vanhu vakaungana pa Number 2 Lyndhurst Close , Strathaven mu Harare .	NOUN VERB ADP NOUN NUM PROPN NOUN PUNCT PROPN ADP PROPN PUNCT
504	Sangano rinomirira varairidzi ve mukaruwa , re Amalgamated Rural Teachers Union of Zimbabwe , ARTUZ , rinoti nhengo dzaro hadzisi kuenda ku mabasa kwe mazuva matatu kutanga ne Muvhuro uno .	NOUN VERB NOUN ADP NOUN PUNCT ADP PROPN NOUN NOUN NOUN ADP PROPN PUNCT PROPN PUNCT VERB NOUN PRON AUX VERB ADP NOUN ADP NOUN NUM VERB ADP NOUN DET PUNCT
505	Mutungamiri we sangano iri , Va Obert Masaraure vanoti chavari kuda chete ndechekuti hurumende ivape mihoro inoita kuti vakwanise kuchengeta mhuri dzavo .	NOUN ADP NOUN DET PUNCT NOUN PROPN PROPN VERB ADV VERB ADV ADV NOUN VERB NOUN VERB DET VERB VERB NOUN PRON PUNCT
506	Va Masaraure vanoti pari zvino varairidzi vave kutambiriswa mari iri pasi pasi kwazvo pa mwedzi zvichienzaniswa ne pasi rose , vachiti yakaenzana ne madhora makumi manomwe ne mashanu e mari ye kuAmerica , asi vachida madhora mazana mashanu eku America pa mwedzi kuti vararame .	NOUN PROPN VERB ADV ADV NOUN AUX VERB NOUN AUX ADJ ADJ ADV ADP NOUN VERB ADP NOUN DET PUNCT VERB VERB ADP NOUN NUM NUM CCONJ NOUN ADP NOUN ADP PROPN PUNCT SCONJ VERB NOUN NUM NUM ADP PROPN ADV NOUN DET VERB PUNCT
507	Rimwe sangano re varairidzi , re Professional Educators Union of Zimbabwe rakatozivisawo kuti richabatana ne ARTZ mukuramwa mabasa uku .	PRON NOUN ADP NOUN PUNCT ADP NOUN NOUN NOUN ADP PROPN VERB DET VERB ADP PROPN VERB NOUN DET PUNCT
508	Tiri kufara nekuti vamwe vadzidzisi vasiri nhengo dzedu vajoinha , uye tazvipira kuti tichange tichivapa malegal services mahara kuti hurongwa hwe kuramwa mabasa uhwu huenderere mberi , Va Masaraure vanodaro .	AUX VERB SCONJ PRON NOUN AUX NOUN PRON VERB PUNCT CCONJ VERB DET AUX VERB NOUN NOUN ADJ DET NOUN ADP VERB NOUN PRON VERB ADV PUNCT NOUN PROPN VERB PUNCT
509	Asi rimwe sangano re varairidzi , re Progressive Teachers Union of Zimbabwe , PTUZ , iro raimboti nhengo dzaro dzicharamwawo mabasa panotanga mwedzi uno , rinoti raona zvakakodzera kuti rimbotanga rapa mukana ku nhaurirano uye kuona kuti vimbiso ye hurumende ye kuwedzera mihoro ye vashandi vayo mwedzi uno inoburitsa chii risati ratora matanho .	SCONJ PRON NOUN ADP NOUN PUNCT ADP NOUN NOUN NOUN ADP PROPN PUNCT PROPN PUNCT PRON VERB NOUN PRON VERB NOUN VERB NOUN DET PUNCT VERB VERB ADJ DET VERB VERB NOUN ADP NOUN CCONJ VERB DET NOUN ADP NOUN ADP VERB NOUN ADP NOUN PRON NOUN DET VERB ADV ADV VERB NOUN PUNCT
510	Munyori we PTUZ Va Raymond Majongwe vanoti ivo pamwe ne vamiriri ve sangano re ZIMTA vari kusangana ne komiti ye paramende inoona nezve vashandi ne mabasa pamwe ne mutauriri we paramende , Va Jacob Mudenda kuti vakurukure ne kuvaratidzawo kuti mutemo unoita kuti nyaya dze mihoro dzikurukurwe wakashatira papi .	NOUN ADP PROPN NOUN PROPN PROPN VERB PRON NOUN ADP NOUN ADP NOUN ADP PROPN AUX VERB ADP NOUN ADP NOUN VERB ADP NOUN CCONJ NOUN ADV CCONJ NOUN ADP NOUN PUNCT NOUN PROPN PROPN DET VERB CCONJ VERB DET NOUN VERB DET NOUN ADP NOUN VERB ADV ADV PUNCT
511	Pa nyaya yekuti vanogona kuzonzi ne vamwe vanhu vadududza kubva pamashoko avo ekuti vacharamwa mabasa , Va Majongwe vanoti chikuru ndechekuti pasawana vanozoshoropodza mune re mangwana kuti vaita zvinhu mu kukasika .	ADP NOUN DET VERB VERB ADP PRON NOUN VERB ADP NOUN PRON ADP VERB NOUN PUNCT NOUN PROPN VERB ADJ AUX VERB VERB ADP ADP NOUN DET VERB NOUN ADP VERB PUNCT
512	Tiri kuda ku engager government .	AUX VERB ADP VERB NOUN PUNCT
513	Nekuti hazvitibatsire kuti nditi ngatitungamirire varairidzi kuti ngatiite strike vozoita turn around kuti makaita explore maavenue here ?	SCONJ VERB DET VERB VERB NOUN DET VERB NOUN VERB VERB ADV DET VERB VERB NOUN ADV PUNCT
514	Chimwe chikuru futi chiripo ndechekuti iye zvino izvi muri kuziva kuti government yakati inoda kuwedzera mari muna June , handigone kuti titi vanhu ngatiende ku strike tisina kutanga tanyatsoona confirmation yekuti June wacho muneyi munhava yaanayo , Va Majongwe vanodaro .	DET ADJ ADV ADV AUX ADV ADV DET AUX VERB DET NOUN VERB VERB VERB NOUN ADP NOUN PUNCT VERB DET VERB NOUN VERB ADP NOUN ADV VERB VERB NOUN ADP PROPN DET AUX NOUN ADV PUNCT NOUN PROPN VERB PUNCT
515	Dare re Supreme Court rati richazotura mutongo waro panguva yarisina kutara pa chikumbiro chasvitswa ku dare iri ne nhengo dze MDC dzakabatwa ne mhosva ye kuponda mupurisa mu musha we GlenView muna 2011 .	NOUN ADP PROPN NOUN VERB VERB NOUN PRON NOUN VERB VERB ADP NOUN VERB ADP NOUN DET ADP NOUN ADP PROPN VERB ADP NOUN ADP VERB NOUN ADP NOUN ADP PROPN ADP NUM PUNCT
516	Vachisvitsa chikumbiro ku dare iri chekuti mutongo wakapihwa Va Tungamirai Madzokere , Va Last Maengehama , Va Phineas Nhatarikwa pamwe na Muzvare Yvonne Musarurwa , wekuti vapike makore makumi maviri vari mujeri , gweta re vasungwa ava , Amai Beatrice Mtetwa , vati dare re pamusoro rakakanganisa parakavawana vaine mhosva .	VERB NOUN ADP NOUN DET ADP NOUN VERB NOUN PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT NOUN PROPN PROPN CCONJ CCONJ NOUN PROPN PROPN PUNCT ADP VERB NOUN NUM NUM ADP NOUN PUNCT NOUN ADP NOUN DET PUNCT NOUN PROPN PROPN PUNCT VERB NOUN ADP NOUN VERB VERB AUX NOUN PUNCT
517	Amai Mtetwa vati kunyange hazvo Muzvare Musarurwa vakaburitswa mujeri mushure mekunzwirwa tsitsi ne mutungamiri we nyika zvakange zvisingakodzere kuti vabatwe ne mhosva kubva pekutanga sezvo vati mapurisa akapa hufakazi pakutongwa kwe nyaya iyi mudare re pamusoro akapa humbowo hwakasiyana .	NOUN PROPN VERB SCONJ ADV NOUN PROPN VERB NOUN ADP VERB NOUN ADP NOUN ADP NOUN AUX VERB DET VERB ADP NOUN ADP ADP SCONJ VERB NOUN VERB NOUN VERB ADP NOUN DET NOUN ADP NOUN VERB NOUN ADJ PUNCT
518	Amai Mtetwa vati hufakazi hwe mapurisa aya hwakasiyana ne zviri mu mutongo wa Va Chinembiri Bhunu avo vakatura kuti hufakazi hwese hwakapihwa ne mapurisa hwakanga hwakafanana zvairatidza kuti vasungwa ava ndivo vakakonzera kufa kwe mupurisa , Va Petros Mutedza , pane rimwe bhawa riri mu musha we GlenView muno mu Harare 2011 .	NOUN PROPN VERB NOUN ADP NOUN DET VERB ADP AUX ADP NOUN ADP NOUN PROPN PROPN PRON VERB DET NOUN DET VERB ADP NOUN AUX ADJ VERB DET NOUN DET PRON VERB VERB ADP NOUN PUNCT NOUN PROPN PROPN PUNCT ADP DET NOUN AUX ADP NOUN ADP PROPN ADP ADP PROPN NUM PUNCT
519	Amai Mtetwa vati dare re pamusoro harina humbowo hwarakapihwa ne vafakazi hunoratidza kuti chii chaizvo chakaitwa ne mumwe ne mumwe pavasungwa ava chinoratidza kuti ndivo vakauraya Va Mutedza .	NOUN PROPN VERB NOUN ADP NOUN ADV NOUN VERB ADP NOUN VERB DET DET ADV VERB ADP NOUN CCONJ NOUN VERB DET VERB DET AUX VERB NOUN PROPN PUNCT
