text	target	condition
Kuri uyu wa Gatanu uru rubyiruko rwasuye Ingoro y ' amateka yo guhagarika Jenoside iherereye ku Nteko Ishinga Amategeko y ' u Rwanda ari na ho bagize amahirwe yo kuganirizwa na Gen James Kabarebe , Minisitiri w ' Ububanyi n ' Amahanga , Dr Vincent Biruta na Minisitiri w ' Urubyiruko n ' Umuco , Rosemary Mbabazi .	ADP PRON PRON PRON PRON NOUN VERB NOUN PRON PUNCT NOUN PRON VERB NOUN VERB ADP NOUN VERB NOUN PRON PUNCT DET PROPN VERB CCONJ PRON VERB NOUN PRON VERB CCONJ NOUN PROPN PROPN PUNCT NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN PUNCT NOUN PROPN PROPN CCONJ NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN PUNCT PROPN PROPN PUNCT	kin
Gen James Kabarebe yabwiye uru rubyiruko ko urugamba rwo kubohora Igihugu rugikomeje kandi bakwiye kurugiramo uruhare .	NOUN PROPN PROPN VERB PRON NOUN SCONJ NOUN PRON VERB NOUN VERB CCONJ VERB VERB NOUN PUNCT	kin
Ati """" Murangije ibyiciro byose by ' urugamba rwo kubohora igihugu , mwatangiriye Kagitumba , munyuze ku Mulindi kugera hano ku Nteko Ishinga Amategeko .	VERB PUNCT VERB NOUN PRON PRON PUNCT NOUN PRON VERB NOUN PUNCT VERB PROPN PUNCT VERB ADP PROPN VERB PRON ADP NOUN VERB NOUN PUNCT	kin
Icy ' ingezi mukwiye kumenya ni uko urugendo rwo Kubohora Igihugu rutarangirira hano ku Nteko Ishinga Amategeko rurakomeza kubera ko urugamba rwo kwibohora ubwarwo ni urugendo rukomeza . """"	PRON PUNCT NOUN VERB VERB VERB PRON NOUN PRON VERB NOUN VERB PRON ADP NOUN NOUN NOUN VERB SCONJ SCONJ NOUN PRON VERB PRON VERB NOUN VERB PUNCT PUNCT	kin
" Umusanzu muzatanga ku ruhande rwanyu nk ' urubyiruko na wo uzaba mu bigize uru rugendo rwo Kwibohora .	PUNCT NOUN VERB ADP NOUN PRON CCONJ PUNCT NOUN CCONJ PRON VERB ADP VERB PRON NOUN PRON VERB PUNCT	kin
Na wo uzajya mu mateka y ' iki gihugu nk ' umusanzu wanyu .	CCONJ PRON VERB ADP NOUN PRON PUNCT PRON NOUN CCONJ PUNCT NOUN PRON PUNCT	kin
Kubera ko kwibohora bivuze impinduka mu bukungu n ' imibereho by ' u Rwanda kandi ni urugendo rugikomeje ruzahererekanywa mu bisekuru . """"	SCONJ SCONJ VERB VERB NOUN ADP NOUN CCONJ PUNCT NOUN PRON PUNCT DET PROPN CCONJ VERB NOUN VERB VERB ADP NOUN PUNCT PUNCT	kin
Abajijwe na Gasore usanzwe utuye mu Bubiligi icyo bo nk ' urubyiruko ruba mu mahanga bakora kugira ngo barwanye abavuga Igihugu cyabo nabi , Gen Kabarebe yamubwiye ko buri cyiciro cy ' urugamba rwo kubohora igihugu cyagiye kigira imbogamizi zacyo kandi ko badakwiye gutegereza ko bahamagarwa kugira ngo batangire kurwanira igihugu cyabo .	VERB CCONJ PROPN VERB VERB ADP PROPN PRON PRON CCONJ PUNCT NOUN VERB ADP NOUN VERB VERB SCONJ VERB VERB NOUN PRON ADV PUNCT NOUN PROPN VERB SCONJ PRON NOUN PRON PUNCT NOUN PRON VERB NOUN VERB VERB NOUN PRON CCONJ SCONJ VERB VERB SCONJ VERB VERB SCONJ VERB VERB NOUN PRON PUNCT	kin
Ati """" Buri cyiciro cy ' urugamba rwo kubohora igihugu gifite imbogamizi cyihariye .	VERB PUNCT PRON NOUN PRON PUNCT NOUN PRON VERB NOUN VERB NOUN VERB PUNCT	kin
Icyiciro cya mbere cyo kubohora igihugu cyaranzwe no guhangana mu buryo bw ' imbaraga , kurwana n ' abantu bafite intwaro . """"	NOUN PRON PRON PRON VERB NOUN VERB CCONJ VERB ADP NOUN PRON PUNCT NOUN PUNCT VERB CCONJ PUNCT NOUN VERB NOUN PUNCT PUNCT	kin
" Iki cyiciro cyo kwibohora gifite imbogamizi nyinshi zirimo n ' uko abagize uruhare muri Jenoside bakomeje kuvuga nabi Guverinoma bakoresheje imbuga nkoranyambaga kugira ngo gusa bavuge nabi Guverinoma . """"	PUNCT PRON NOUN PRON VERB VERB NOUN ADJ VERB CCONJ PUNCT PRON VERB NOUN ADP NOUN VERB VERB ADJ NOUN VERB NOUN ADJ SCONJ SCONJ ADV VERB ADV NOUN PUNCT PUNCT	kin
Gen Kabarebe yakomeje avuga ko aho urugamba rugeze ubu ari ho urubyiruko rw ' u Rwanda rwaba uruba mu mahanga no mu gihugu rukenewe cyane .	NOUN PROPN VERB VERB SCONJ PRON NOUN VERB ADV VERB PRON NOUN PRON PUNCT DET PROPN VERB VERB ADP NOUN CCONJ ADP NOUN VERB ADV PUNCT	kin
Ati """" Muri iki cyiciro ni ho mugira uruhare nk ' urubyiruko kandi ni ho mwitezweho gutangira umusanzu kubera ko ntimubuze ibyo kuvuga , ntimubuze amakuru ajyanye n ' Igihugu cyanyu kuko niba hari igihugu gitanga amakuru kuri cyo ku bijyanye n ' ibyo cyagezeho , ibyo kiri gukorera abaturage ni u Rwanda .	VERB PUNCT ADP PRON NOUN VERB PRON VERB NOUN CCONJ PUNCT NOUN CCONJ VERB PRON VERB VERB NOUN SCONJ SCONJ VERB PRON VERB PUNCT VERB NOUN VERB CCONJ PUNCT NOUN PRON SCONJ SCONJ VERB NOUN VERB NOUN ADP PRON ADP VERB CCONJ PUNCT PRON VERB PUNCT PRON VERB VERB NOUN VERB DET PROPN PUNCT	kin
Ku bw ' ibyo amakuru arahari ariko icyo tutarabona ni urubyiruko rwacu rwinjira muri uru rugamba ngo rurwanire igihugu cyarwo rukoresheje imbuga abagisenya na bo bakoresha . """"	ADP PRON PUNCT PRON NOUN VERB SCONJ PRON VERB VERB NOUN PRON VERB ADP PRON NOUN SCONJ VERB NOUN PRON VERB NOUN VERB CCONJ PRON VERB PUNCT PUNCT	kin
" Bakoresha internet namwe murayifite , imbuga nkoranyambaga muba muziriho buri gihe .	PUNCT VERB NOUN CCONJ VERB PUNCT NOUN ADJ VERB VERB PRON NOUN PUNCT	kin
Nta kintu na kimwe mubura kandi ntimugomba gutegereza guhamagarwa kugira ngo mubwirwe kurwanira igihugu cyanyu . """"	PART PRON CCONJ PRON VERB CCONJ VERB VERB VERB VERB SCONJ VERB VERB NOUN PRON PUNCT PUNCT	kin
" Oya murahari mugomba kuba mubikora ijoro n ' amanywa .	PUNCT PRON VERB VERB VERB VERB NOUN CCONJ PUNCT NOUN PUNCT	kin
Bashyiraho ibinyoma ku gihugu cyanyu , muzi ukuri ku gihugu cyanyu kandi mushobora no kubaza , ubundi mu kinjira muri uru rugamba kandi mukarurwana mushyizeho umutima mukabatsinda .	VERB NOUN ADP NOUN PRON PUNCT VERB NOUN ADP NOUN PRON CCONJ VERB CCONJ VERB PUNCT PRON VERB VERB ADP PRON NOUN CCONJ VERB VERB NOUN VERB PUNCT	kin
Nimuvuge ibyiza muzaba mutumye abantu bamenya ibyiza . """"	VERB ADJ VERB VERB NOUN VERB ADJ PUNCT PUNCT	kin
Gen Kabarebe yavuze ko ikibazo u Rwanda ruri guhura na cyo cy ' abaruharabika n ' abagoreka amateka yarwo cyari cyitezwe kuko ngo nyuma yo gukora Jenoside abayikoze bakurikizaho kuyihakana .	NOUN PROPN VERB SCONJ NOUN DET PROPN VERB VERB CCONJ PRON PRON PUNCT VERB CCONJ PUNCT VERB NOUN PRON VERB VERB SCONJ SCONJ ADV PRON VERB NOUN VERB VERB VERB PUNCT	kin
Eric Ngabo ukuriye itsinda ryateguye iyi gahunda yo kuba urubyiruko rwava mu mahanga rukaza gusura u Rwanda yavuze ko iki gitekerezo ubwacyo cyaturutse mu rubyiruko barufasha kukinoza .	PROPN PROPN VERB NOUN VERB PRON NOUN PRON VERB NOUN VERB ADP NOUN VERB VERB DET PROPN VERB SCONJ PRON NOUN PRON VERB ADP NOUN VERB VERB PUNCT	kin
Ati """" Niba bagize igitekerezo baravuga bati urubyiruko ruba rushaka kujya gusura igihugu cyarwo bari hamwe nk ' itsinda .	VERB PUNCT SCONJ VERB NOUN VERB VERB NOUN VERB VERB VERB VERB NOUN PRON VERB PRON CCONJ PUNCT NOUN PUNCT	kin
Baravuga bati """" byaba byiza ariko urwo rugendo rugomba kuba rufite amasomo agamije kutwigisha amateka y ' Igihugu , kutwereka ubwiza bw ' Igihugu , ibibazo igihugu cyari gifite n ' uburyo byagiye bikemurwa . """" """"	VERB VERB PUNCT VERB ADJ SCONJ PRON NOUN VERB VERB VERB NOUN VERB VERB NOUN PRON PUNCT NOUN PUNCT VERB NOUN PRON PUNCT NOUN PUNCT NOUN NOUN VERB VERB CCONJ PUNCT NOUN VERB VERB PUNCT PUNCT PUNCT	kin
Ngabo yavuze ko kuba urubyiruko rwahabwa amahirwe nk ' aya yo gusura igihugu bibaha ubumenyi bubafasha guhangana n ' abagoreka amateka y ' u Rwanda .	PROPN VERB SCONJ VERB NOUN VERB NOUN CCONJ PUNCT PRON PRON VERB NOUN VERB NOUN VERB VERB CCONJ PUNCT VERB NOUN PRON PUNCT DET PROPN PUNCT	kin
Ati """" Guha urubyiruko amahirwe yo kuza kwirebera rukava mu byo rubwirwa gusa , biruha ubumenyi n ' ubushobozi bwo kuzahangana na bariya bavuga nabi u Rwanda kandi babeshya .	VERB PUNCT VERB NOUN NOUN PRON VERB VERB VERB ADP PRON VERB ADV PUNCT VERB NOUN CCONJ PUNCT NOUN PRON VERB CCONJ PRON VERB ADJ DET PROPN CCONJ VERB PUNCT	kin
Ni bo ba mbere bazadufasha mu kubwira ukuri abandi Banyarwanda bayobye cyangwa bayobejwe no kubatumira kuko turashaka ko iki kiba igikorwa ngarukamwaka . """"	VERB PRON PRON PRON VERB ADP VERB NOUN PRON NOUN VERB CCONJ VERB CCONJ VERB SCONJ VERB SCONJ PRON VERB NOUN ADJ PUNCT PUNCT	kin
Yavuze ko urubyiruko rw ' Abanyarwanda ruba mu mahanga rugorwa no kumenya ukuri ku mateka y ' igihugu cyarwo kuko aho baba haba hari amakuru avuga ibintu byinshi bitandukanye .	VERB SCONJ NOUN PRON PUNCT NOUN VERB ADP NOUN VERB CCONJ VERB NOUN ADP NOUN PRON PUNCT NOUN PRON SCONJ PRON VERB VERB VERB NOUN VERB NOUN ADJ VERB PUNCT	kin
U Rwanda rugiye kohereza abasirikare n ' abapolisi 1000 muri Mozambique .	DET PROPN VERB VERB NOUN CCONJ PUNCT NOUN NUM ADP PROPN PUNCT	kin
Cabo Delgado ni intara iri mu Majyaruguru ya Mozambique , ituwe n ' abaturage barenga miliyoni ebyiri bari ku buso bwa kilometero kare 82 . 625 .	PROPN PROPN VERB NOUN VERB ADP NOUN PRON PROPN PUNCT VERB CCONJ PUNCT NOUN VERB NOUN PRON VERB ADP NOUN PRON NOUN ADJ NUM PUNCT NUM PUNCT	kin
Iri ku mupaka wa Tanzania ndetse ituwe n ' abaturage bo mu bwoko bw ' aba - Makonde , Makua na Mwani .	VERB ADP NOUN PRON PROPN CCONJ VERB CCONJ PUNCT NOUN PRON ADP NOUN PRON PUNCT NOUN NOUN NOUN PUNCT PROPN CCONJ PROPN PUNCT	kin
Ibikorwa bya Guverinoma y ' u Rwanda byo koherezayo ingabo muri iki gihugu bije nyuma y ' ubusabe bwa Perezida wa Mozambique , Filipe Nyusi , wagiriye uruzinduko mu Rwanda muri Mata .	NOUN PRON NOUN PRON PUNCT DET PROPN PRON VERB NOUN ADP PRON NOUN VERB ADV PRON PUNCT NOUN PRON NOUN PRON PROPN PUNCT PROPN PROPN PUNCT VERB NOUN ADP PROPN ADP PROPN PUNCT	kin
Kuva icyo gihe bivugwa ko u Rwanda rwahise rutangira kugenzura neza uko ikibazo cy ' umutekano muke n ' iterabwoba gihagaze muri ako gace .	VERB PRON NOUN VERB SCONJ DET PROPN VERB VERB VERB ADV PRON NOUN PRON PUNCT NOUN ADJ CCONJ PUNCT NOUN VERB ADP PRON NOUN PUNCT	kin
Hari amakuru avuga ko rwahise rwoherezayo itsinda rigamije kureba uko byifashe .	VERB NOUN VERB SCONJ VERB VERB NOUN VERB VERB PRON VERB PUNCT	kin
Itangazo ryashyizwe ahagaragara na Guverinoma y ' u Rwanda rivuga ko izi ngabo zizoherezwayo zizakorana n ' iza Mozambique cyo kimwe n ' iz ' Umuryango w ' Iterambere ry ' Ibihugu byo mu Majyepfo ya Afurika , SADC .	NOUN VERB VERB CCONJ NOUN PRON PUNCT DET PROPN VERB SCONJ PRON NOUN VERB VERB CCONJ PUNCT PRON PROPN PRON ADV CCONJ PUNCT PRON PUNCT NOUN PRON PUNCT NOUN PRON PUNCT NOUN PRON ADP NOUN PRON PROPN PUNCT PROPN PUNCT	kin
Riti """" Uku kohereza ingabo gushingiye ku mubano mwiza hagati ya Repubulika y ' u Rwanda n ' iya Mozambique , nyuma y ' isinywa ry ' amasezerano y ' ubufatanye atandukanye hagati y ' ibihugu byombi mu 2018 kandi rishingiye ku bushake bw ' u Rwanda ku mahame yo kurinda ( R2P ) n ' amasezerano yo mu 2015 ya Kigali yo kurinda abasivile . """"	PROPN PUNCT PRON VERB NOUN VERB ADP NOUN ADJ ADV PRON NOUN PRON PUNCT DET PROPN CCONJ PUNCT PRON PROPN PUNCT ADV PRON PUNCT NOUN PRON PUNCT NOUN PRON PUNCT NOUN VERB ADV PRON PUNCT NOUN PRON ADP NUM CCONJ VERB ADP NOUN PRON PUNCT DET PROPN ADP NOUN PRON VERB PUNCT PROPN PUNCT CCONJ PUNCT NOUN PRON ADP NUM PRON PROPN PRON VERB VERB PUNCT PUNCT	kin
Izi ngabo zigiye muri Mozambique nyuma y ' ibiganiro hagati y ' ibihugu byombi .	PRON NOUN VERB ADP PROPN ADV PRON PUNCT NOUN ADV PRON PUNCT NOUN PRON PUNCT	kin
Muri Mata uyu mwaka , Perezida wa Mozambique , Filipe Nyusi yasuye u Rwanda aganira na Perezida Paul Kagame ku ngingo zitandukanye zirimo ubufatanye mu guhashya iterabwoba .	ADP PROPN PRON NOUN PUNCT NOUN PRON PROPN PUNCT PROPN PROPN VERB DET PROPN VERB CCONJ NOUN PROPN PROPN ADP NOUN VERB VERB NOUN ADP VERB NOUN PUNCT	kin
Ntabwo hatangajwe byinshi ku biganiro abakuru b ' ibihugu byombi baganiriye , icyakora Perezida Nyusi yaje mu Rwanda mu gihe Mozambique yari imaze iminsi yibasiwe n ' ibitero by ' iterabwoba bigabwa n ' umutwe ushamikiye ku mutwe w ' iterabwoba wa ISIS ugendera ku mahame akaze ya kisilamu .	SCONJ VERB ADJ ADP NOUN NOUN PRON PUNCT NOUN PRON VERB PUNCT NOUN NOUN PROPN VERB ADP PROPN ADP NOUN PROPN VERB VERB NOUN VERB CCONJ PUNCT NOUN PRON PUNCT NOUN VERB CCONJ PUNCT NOUN VERB ADP NOUN PRON PUNCT NOUN PRON PROPN VERB ADP NOUN VERB PRON ADJ PUNCT	kin
Nubwo ingabo za Leta zikomeje gutsinsura uwo mutwe mu Mujyi wa Palma mu Ntara ya Cabo Delgado iherereye mu Majyaruguru ya Mozambique , hari amagana y ' abaturage bahitanwe n ' ibitero mu gihe abandi bavuye mu byabo .	SCONJ NOUN PRON NOUN VERB VERB PRON NOUN ADP NOUN PRON PROPN ADP NOUN PRON PROPN PROPN VERB ADP NOUN PRON PROPN PUNCT VERB NOUN PRON PUNCT NOUN VERB CCONJ PUNCT NOUN ADP NOUN PRON VERB ADP PRON PUNCT	kin
Aka gace uwo mutwe ugabamo ibitero gakungahaye kuri gaz ndetse sosiyete y ' Abafaransa , Total yashoye miliyari 20 z ' amadolari mu kubaka uruganda rwo gucukura iyo gaz .	PRON NOUN PRON NOUN VERB NOUN VERB ADP NOUN CCONJ NOUN PRON PUNCT NOUN PUNCT PROPN VERB NOUN NUM PRON PUNCT NOUN ADP VERB NOUN PRON VERB PRON NOUN PUNCT	kin
Gusa nyuma y ' ibitero , iyo sosiyete yatangaje ko ibaye ihagaritse uwo mushinga .	VERB ADV PRON PUNCT NOUN PUNCT PRON NOUN VERB SCONJ VERB VERB PRON NOUN PUNCT	kin
Mu bishwe muri ako gace harimo abanyamahanga ndetse ibikorwaremezo nk ' amabanki , amahoteli n ' ibindi na byo byarangiritse , bikaba byaratumye benshi bahagrika ibikorwa bahakoreraga .	ADP VERB ADP PRON NOUN VERB NOUN CCONJ NOUN CCONJ PUNCT NOUN PUNCT NOUN CCONJ PUNCT PRON CCONJ PRON VERB PUNCT VERB VERB ADJ VERB NOUN VERB PUNCT	kin
Umujyi wa Palma wagabweho ibitero utuyemo abanyamahanga basaga 1000 bari mu bikorwa bifite aho bihuriye n ' icukurwa rya gaz .	NOUN PRON PROPN VERB NOUN VERB NOUN VERB NUM VERB ADP NOUN VERB PRON VERB CCONJ PUNCT NOUN PRON NOUN PUNCT	kin
Guhera mu 2017 , agace ka Cabo Delgado kagiye kibasirwa n ' ibitero by ' imitwe y ' iterabwoba rimaze guhitana ubuzima bw ' abasaga 3000 mu gihe ibihumbi by ' abaturage byahunze .	VERB ADP NUM PUNCT NOUN PRON PROPN PROPN VERB VERB CCONJ PUNCT NOUN PRON PUNCT NOUN PRON PUNCT NOUN VERB VERB NOUN PRON PUNCT VERB NUM ADP NOUN NOUN PRON PUNCT NOUN VERB PUNCT	kin
Mu kwezi gushize abakuru b ' ibihugu bigize umuryango uhuza ibihugu byo muri Afurika y ' Amajyepfo ( SADC ) , bahuriye i Maputo muri Mozambique baganira ku kibazo cy ' umutekano muke kiri mu Majyaruguru y ' icyo gihugu .	ADP NOUN VERB NOUN PRON PUNCT NOUN VERB NOUN VERB NOUN PRON ADP PROPN PRON PUNCT NOUN PUNCT PROPN PUNCT PUNCT VERB ADP PROPN ADP PROPN VERB ADP NOUN PRON PUNCT NOUN ADJ VERB ADP NOUN PRON PUNCT PRON NOUN PUNCT	kin
Bemeje koherezayo umutwe wa SADC w ' ingabo zishinzwe kurwana aho rukomeye ngo zifashe mu guhashya imitwe y ' iterabwoba ikorera muri Cabo Delgado ishobora no gukwirakwira mu bindi bihugu byo mu karere idahagaritswe .	VERB VERB NOUN PRON PROPN PRON PUNCT NOUN VERB VERB PRON VERB SCONJ VERB ADP VERB NOUN PRON PUNCT NOUN VERB ADP PROPN PROPN VERB CCONJ VERB ADP PRON NOUN PRON ADP NOUN VERB PUNCT	kin
Inzira igejeje Ingabo z ' u Rwanda muri Mozambique	NOUN VERB NOUN PRON PUNCT DET PROPN ADP PROPN	kin
Mu Ukwakira 2017 , abagizi ba nabi bafitanye isano n ' umutwe wa Islamic State wo muri Iraq n ' uwitwa Levant ( ISIL ) batangiye kugaba ibitero mu gace ka Cabo Delgado muri Mozambique .	ADP PROPN NUM PUNCT NOUN PRON NOUN VERB NOUN CCONJ PUNCT NOUN PRON PROPN NOUN PRON ADP PROPN CCONJ PUNCT VERB PROPN PUNCT PROPN PUNCT VERB VERB NOUN ADP NOUN PRON PROPN PROPN ADP PROPN PUNCT	kin
Rimwe na rimwe , abo barwanyi biyita al - Shabaab , nubwo nta sano na rito bafitanye na al - Shabaab yo muri Somalia .	PRON CCONJ PRON PUNCT PRON NOUN VERB PROPN PUNCT PROPN PUNCT SCONJ PART NOUN CCONJ ADJ VERB CCONJ PROPN PUNCT NOUN PRON ADP PROPN PUNCT	kin
Ingabo za Mozambique zimaze igihe zihangana n ' abo barwanyi gusa byatumye abasivili benshi bahunga iyo mirwano .	NOUN PRON PROPN VERB NOUN VERB CCONJ PUNCT PRON VERB ADV VERB NOUN ADJ VERB PRON NOUN PUNCT	kin
Abo barwanyi bagabye ibitero muri Kanama 2020 bafata Umujyi wa Mocimboa da Praia .	PRON NOUN VERB NOUN ADP PROPN NUM VERB NOUN PRON PROPN PRON PROPN PUNCT	kin
Muri Mata 2020 , abantu barenga 50 bishwe baciwe imitwe ndetse abagera kuri uwo mubare nanone bishwe muri ubwo buryo mu Ugushyingo 2020 .	ADP PROPN NUM PUNCT NOUN VERB NUM VERB VERB NOUN CCONJ VERB ADP PRON NOUN CCONJ VERB ADP PRON NOUN ADP PROPN NUM PUNCT	kin
Muri Nzeri 2020 , abarwanyi ba ISIL bagabye igitero ku kirwa cya Vamizi kiri ku Nyanja y ' Abahinde .	ADP PROPN NUM PUNCT NOUN PRON PROPN VERB NOUN ADP NOUN PRON PROPN VERB ADP NOUN PRON PUNCT NOUN PUNCT	kin
Ku wa 24 Werurwe 2021 , aba barwanyi bafashe Umujyi wa Palma , bica n ' abaturage mu gihe abarenga 35 . 000 by ' abaturage 75 . 000 bawutuyemo bavuye mu byabo .	ADP PRON NUM PROPN NUM PUNCT PRON NOUN VERB NOUN PRON PROPN PUNCT VERB CCONJ PUNCT NOUN ADP NOUN VERB NUM PUNCT VERB PRON PUNCT NOUN NUM PUNCT VERB VERB VERB ADP PRON PUNCT	kin
Minisitiri Biruta na Mbabazi bahanuye urubyiruko rw ' Abanyarwanda ruba mu mahanga .	NOUN PROPN CCONJ PROPN VERB NOUN PRON PUNCT NOUN VERB ADP NOUN PUNCT	kin
Abayobozi barimo Minisitiri w ' Urubyiruko , Rosemary Mbabazi na Minisitiri w ' Ubabanyi n ' Amahanga , Dr Vincent Biruta n ' Umujyanama wa Perezida Kagame mu by ' umutekano , Gen James Kabarebe ; baganirije urubyiruko rw ' abanyarwanda ruba mu mahanga .	NOUN VERB NOUN PRON PUNCT NOUN PUNCT PROPN PROPN CCONJ NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN PUNCT NOUN PROPN PROPN CCONJ PUNCT NOUN PRON NOUN PROPN ADP PRON PUNCT NOUN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN PRON PUNCT NOUN VERB ADP NOUN PUNCT	kin
Kuri uyu wa 9 Nyakanga 2021 nibwo itsinda ry ' urubyiruko rutuye mu mahanga rumaze iminsi mu ruzinduko mu Rwanda ryagiranye ibiganiro n ' abayobozi batandukanye .	ADP PRON PRON NUM PROPN NUM ADV NOUN PRON PUNCT NOUN VERB ADP NOUN VERB NOUN ADP NOUN ADP PROPN VERB NOUN CCONJ PUNCT NOUN VERB PUNCT	kin
Iri tsinda rigezwe n ' abagera kuri 60 baturutse mu bihugu byiganjemo ibyo ku Mugabane w ' u Burayi nk ' u Bubiligi , u Bufaransa n ' u Budage .	PRON NOUN VERB CCONJ PUNCT VERB ADP NUM VERB ADP NOUN VERB PRON ADP NOUN PRON PUNCT DET PROPN CCONJ PUNCT DET PROPN PUNCT DET PROPN CCONJ PUNCT DET PROPN PUNCT	kin
Uretse abakomoka ku babyeyi bose b ' Abanyarwanda , iri tsinda ririmo n ' abavanze .	VERB VERB ADP NOUN PRON PRON PUNCT NOUN PUNCT PRON NOUN VERB CCONJ PUNCT VERB PUNCT	kin
Ni ukuvuga abafite umubyeyi umwe w ' Umunyarwanda .	VERB VERB VERB NOUN PRON PRON PUNCT NOUN PUNCT	kin
Mu minsi bamaze mu Rwanda basuye ibikorwa bitandukanye byiganjemo ibifite amateka yihariye mu rugamba rwo kubohora igihugu .	ADP NOUN VERB ADP PROPN VERB NOUN VERB VERB VERB NOUN VERB ADP NOUN PRON VERB NOUN PUNCT	kin
Nyuma yo gusura aha hantu hatandukanye , babonanye n ' abayobozi bakuru b ' igihugu kugira ngo babaganirize ku cyerekezo cy ' u Rwanda .	ADV PRON VERB PRON NOUN VERB PUNCT VERB CCONJ PUNCT NOUN ADJ PRON PUNCT NOUN VERB SCONJ VERB ADP NOUN PRON PUNCT DET PROPN PUNCT	kin
Minisitiri Biruta yashimiye uru rubyiruko kubera umuhate rwagize wo gusura u Rwanda ngo rumenye amateka y ' aho rukomoka .	NOUN PROPN VERB PRON NOUN SCONJ NOUN VERB PRON VERB DET PROPN SCONJ VERB NOUN PRON PUNCT PRON VERB PUNCT	kin
Ati """" Ndashaka kubashimira ku bw ' uyu muhate mwagize wo kuza hano mugasura u Rwanda n ' ahantu h ' umwihariko hafitanye isano n ' urugamba rwo kubohora Igihugu .	VERB PUNCT VERB VERB ADP PRON PUNCT PRON NOUN NOUN PRON VERB PRON VERB DET PROPN CCONJ PUNCT NOUN PRON PUNCT NOUN VERB NOUN CCONJ PUNCT NOUN PRON VERB NOUN PUNCT	kin
Nk ' urubyiruko ruba mu mahanga , aho abenshi muri mwe mutazi u Rwanda ni byiza ko mugira aya mahirwe yo kuza mugasura Igihugu cyanyu ndetse mukamenya amateka yacyo . """"	CCONJ PUNCT NOUN VERB ADP NOUN PUNCT PRON ADJ ADP PRON VERB DET PROPN VERB PRON SCONJ VERB PRON NOUN PRON VERB VERB NOUN PRON CCONJ VERB NOUN PRON PUNCT PUNCT	kin
Yabagaragarije ko nyuma y ' ibibazo u Rwanda rwanyuzemo ubu ruri mu bihugu biri kwitwara neza mu bintu bitandukanye birimo korohereza ubucuruzi .	VERB SCONJ ADV PRON PUNCT NOUN DET PROPN VERB ADV VERB ADP NOUN VERB VERB ADV ADP NOUN VERB VERB VERB NOUN PUNCT	kin
Ati """" Biturutse aha muzabasha kubona ibyo mukeneye byose ngo muganire na bagenzi banyu batabashije kuzana namwe kandi muzabasha kubabwira byinshi bitari gusa urugamba rwo kubohora igihugu ahubwo n ' intambwe iki gihugu cyateye kuva mu 1994 . """"	VERB PUNCT VERB PRON VERB VERB PRON VERB PRON SCONJ VERB CCONJ NOUN PRON VERB VERB PRON CCONJ VERB VERB ADJ VERB ADV NOUN PRON VERB NOUN SCONJ CCONJ PUNCT NOUN PRON NOUN VERB VERB ADP NUM PUNCT PUNCT	kin
" Niba mwarabashije gusura ibindi bihugu bya Afurika mwabonye ko u Rwanda ruri gukora neza kurusha ibyinshi muri ibyo bihugu bitanyuze mu bikomeye nk ' ibyo twanyuzemo .	PUNCT SCONJ VERB VERB PRON NOUN PRON PROPN VERB SCONJ DET PROPN VERB VERB ADV VERB ADJ ADP PRON NOUN VERB ADP VERB CCONJ PUNCT PRON VERB PUNCT	kin
Twanyuze muri Jenoside mu 1994 ariko twabashije kubaka igihugu no kugera kuri byinshi . """"	VERB ADP NOUN ADP NUM SCONJ VERB VERB NOUN CCONJ VERB ADP ADJ PUNCT PUNCT	kin
" Murabizi ko u Rwanda ruza imbere mu nzego zitandukanye , mu bijyanye no korohereza ishoramari , mu buzima , hari inzego nyinshi aho u Rwanda ruza imbere kurusha bimwe mu bihugu bya Afurika bitagize Jenoside cyangwa andi makimbirane . """"	PUNCT VERB SCONJ DET PROPN VERB ADV ADP NOUN VERB PUNCT ADP VERB CCONJ VERB NOUN PUNCT ADP NOUN PUNCT VERB NOUN ADJ PRON DET PROPN VERB ADV VERB PRON ADP NOUN PRON PROPN VERB NOUN CCONJ PRON NOUN PUNCT PUNCT	kin
Yabasabye gukomeza kugaragaza indangagaciro z ' Abanyarwanda aho baba hose kandi bagahangana n ' abakomeje guharabika igihugu bavuga ibitari byo .	VERB VERB VERB NOUN PRON PUNCT NOUN PRON VERB PRON CCONJ VERB CCONJ PUNCT VERB VERB NOUN VERB NOUN PRON PUNCT	kin
Ati """" Murabizi hari uburyo bwinshi bwo kureba u Rwanda uturutse mu mahanga , mubana n ' abantu bari ku mbuga nkoranyambaga birirwa bangiza isura y ' u Rwanda kandi buri gihe bagerageza kubona ibintu bibi ku gihugu nubwo byaba bidahari . """"	VERB PUNCT VERB VERB NOUN ADJ PRON VERB DET PROPN VERB ADP NOUN PUNCT VERB CCONJ PUNCT NOUN VERB ADP NOUN ADJ VERB VERB NOUN PRON PUNCT DET PROPN CCONJ PRON NOUN VERB VERB NOUN ADJ ADP NOUN SCONJ VERB VERB PUNCT PUNCT	kin
