textid	text	target
425	Mu kwezi gushize abakuru b ' ibihugu bigize umuryango uhuza ibihugu byo muri Afurika y ' Amajyepfo ( SADC ) , bahuriye i Maputo muri Mozambique baganira ku kibazo cy ' umutekano muke kiri mu Majyaruguru y ' icyo gihugu .	ADP NOUN VERB NOUN PRON PUNCT NOUN VERB NOUN VERB NOUN PRON ADP PROPN PRON PUNCT NOUN PUNCT PROPN PUNCT PUNCT VERB ADP PROPN ADP PROPN VERB ADP NOUN PRON PUNCT NOUN ADJ VERB ADP NOUN PRON PUNCT PRON NOUN PUNCT
426	Bemeje koherezayo umutwe wa SADC w ' ingabo zishinzwe kurwana aho rukomeye ngo zifashe mu guhashya imitwe y ' iterabwoba ikorera muri Cabo Delgado ishobora no gukwirakwira mu bindi bihugu byo mu karere idahagaritswe .	VERB VERB NOUN PRON PROPN PRON PUNCT NOUN VERB VERB PRON VERB SCONJ VERB ADP VERB NOUN PRON PUNCT NOUN VERB ADP PROPN PROPN VERB CCONJ VERB ADP PRON NOUN PRON ADP NOUN VERB PUNCT
427	Inzira igejeje Ingabo z ' u Rwanda muri Mozambique	NOUN VERB NOUN PRON PUNCT DET PROPN ADP PROPN
428	Mu Ukwakira 2017 , abagizi ba nabi bafitanye isano n ' umutwe wa Islamic State wo muri Iraq n ' uwitwa Levant ( ISIL ) batangiye kugaba ibitero mu gace ka Cabo Delgado muri Mozambique .	ADP PROPN NUM PUNCT NOUN PRON NOUN VERB NOUN CCONJ PUNCT NOUN PRON PROPN NOUN PRON ADP PROPN CCONJ PUNCT VERB PROPN PUNCT PROPN PUNCT VERB VERB NOUN ADP NOUN PRON PROPN PROPN ADP PROPN PUNCT
429	Rimwe na rimwe , abo barwanyi biyita al - Shabaab , nubwo nta sano na rito bafitanye na al - Shabaab yo muri Somalia .	PRON CCONJ PRON PUNCT PRON NOUN VERB PROPN PUNCT PROPN PUNCT SCONJ PART NOUN CCONJ ADJ VERB CCONJ PROPN PUNCT NOUN PRON ADP PROPN PUNCT
430	Ingabo za Mozambique zimaze igihe zihangana n ' abo barwanyi gusa byatumye abasivili benshi bahunga iyo mirwano .	NOUN PRON PROPN VERB NOUN VERB CCONJ PUNCT PRON VERB ADV VERB NOUN ADJ VERB PRON NOUN PUNCT
431	Abo barwanyi bagabye ibitero muri Kanama 2020 bafata Umujyi wa Mocimboa da Praia .	PRON NOUN VERB NOUN ADP PROPN NUM VERB NOUN PRON PROPN PRON PROPN PUNCT
432	Muri Mata 2020 , abantu barenga 50 bishwe baciwe imitwe ndetse abagera kuri uwo mubare nanone bishwe muri ubwo buryo mu Ugushyingo 2020 .	ADP PROPN NUM PUNCT NOUN VERB NUM VERB VERB NOUN CCONJ VERB ADP PRON NOUN CCONJ VERB ADP PRON NOUN ADP PROPN NUM PUNCT
433	Muri Nzeri 2020 , abarwanyi ba ISIL bagabye igitero ku kirwa cya Vamizi kiri ku Nyanja y ' Abahinde .	ADP PROPN NUM PUNCT NOUN PRON PROPN VERB NOUN ADP NOUN PRON PROPN VERB ADP NOUN PRON PUNCT NOUN PUNCT
434	Ku wa 24 Werurwe 2021 , aba barwanyi bafashe Umujyi wa Palma , bica n ' abaturage mu gihe abarenga 35 . 000 by ' abaturage 75 . 000 bawutuyemo bavuye mu byabo .	ADP PRON NUM PROPN NUM PUNCT PRON NOUN VERB NOUN PRON PROPN PUNCT VERB CCONJ PUNCT NOUN ADP NOUN VERB NUM PUNCT VERB PRON PUNCT NOUN NUM PUNCT VERB VERB VERB ADP PRON PUNCT
435	Minisitiri Biruta na Mbabazi bahanuye urubyiruko rw ' Abanyarwanda ruba mu mahanga .	NOUN PROPN CCONJ PROPN VERB NOUN PRON PUNCT NOUN VERB ADP NOUN PUNCT
436	Abayobozi barimo Minisitiri w ' Urubyiruko , Rosemary Mbabazi na Minisitiri w ' Ubabanyi n ' Amahanga , Dr Vincent Biruta n ' Umujyanama wa Perezida Kagame mu by ' umutekano , Gen James Kabarebe ; baganirije urubyiruko rw ' abanyarwanda ruba mu mahanga .	NOUN VERB NOUN PRON PUNCT NOUN PUNCT PROPN PROPN CCONJ NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN PUNCT NOUN PROPN PROPN CCONJ PUNCT NOUN PRON NOUN PROPN ADP PRON PUNCT NOUN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN PRON PUNCT NOUN VERB ADP NOUN PUNCT
437	Kuri uyu wa 9 Nyakanga 2021 nibwo itsinda ry ' urubyiruko rutuye mu mahanga rumaze iminsi mu ruzinduko mu Rwanda ryagiranye ibiganiro n ' abayobozi batandukanye .	ADP PRON PRON NUM PROPN NUM ADV NOUN PRON PUNCT NOUN VERB ADP NOUN VERB NOUN ADP NOUN ADP PROPN VERB NOUN CCONJ PUNCT NOUN VERB PUNCT
438	Iri tsinda rigezwe n ' abagera kuri 60 baturutse mu bihugu byiganjemo ibyo ku Mugabane w ' u Burayi nk ' u Bubiligi , u Bufaransa n ' u Budage .	PRON NOUN VERB CCONJ PUNCT VERB ADP NUM VERB ADP NOUN VERB PRON ADP NOUN PRON PUNCT DET PROPN CCONJ PUNCT DET PROPN PUNCT DET PROPN CCONJ PUNCT DET PROPN PUNCT
439	Uretse abakomoka ku babyeyi bose b ' Abanyarwanda , iri tsinda ririmo n ' abavanze .	VERB VERB ADP NOUN PRON PRON PUNCT NOUN PUNCT PRON NOUN VERB CCONJ PUNCT VERB PUNCT
440	Ni ukuvuga abafite umubyeyi umwe w ' Umunyarwanda .	VERB VERB VERB NOUN PRON PRON PUNCT NOUN PUNCT
441	Mu minsi bamaze mu Rwanda basuye ibikorwa bitandukanye byiganjemo ibifite amateka yihariye mu rugamba rwo kubohora igihugu .	ADP NOUN VERB ADP PROPN VERB NOUN VERB VERB VERB NOUN VERB ADP NOUN PRON VERB NOUN PUNCT
442	Nyuma yo gusura aha hantu hatandukanye , babonanye n ' abayobozi bakuru b ' igihugu kugira ngo babaganirize ku cyerekezo cy ' u Rwanda .	ADV PRON VERB PRON NOUN VERB PUNCT VERB CCONJ PUNCT NOUN ADJ PRON PUNCT NOUN VERB SCONJ VERB ADP NOUN PRON PUNCT DET PROPN PUNCT
443	Minisitiri Biruta yashimiye uru rubyiruko kubera umuhate rwagize wo gusura u Rwanda ngo rumenye amateka y ' aho rukomoka .	NOUN PROPN VERB PRON NOUN SCONJ NOUN VERB PRON VERB DET PROPN SCONJ VERB NOUN PRON PUNCT PRON VERB PUNCT
444	Ati """" Ndashaka kubashimira ku bw ' uyu muhate mwagize wo kuza hano mugasura u Rwanda n ' ahantu h ' umwihariko hafitanye isano n ' urugamba rwo kubohora Igihugu .	VERB PUNCT VERB VERB ADP PRON PUNCT PRON NOUN NOUN PRON VERB PRON VERB DET PROPN CCONJ PUNCT NOUN PRON PUNCT NOUN VERB NOUN CCONJ PUNCT NOUN PRON VERB NOUN PUNCT
445	Nk ' urubyiruko ruba mu mahanga , aho abenshi muri mwe mutazi u Rwanda ni byiza ko mugira aya mahirwe yo kuza mugasura Igihugu cyanyu ndetse mukamenya amateka yacyo . """"	CCONJ PUNCT NOUN VERB ADP NOUN PUNCT PRON ADJ ADP PRON VERB DET PROPN VERB PRON SCONJ VERB PRON NOUN PRON VERB VERB NOUN PRON CCONJ VERB NOUN PRON PUNCT PUNCT
446	Yabagaragarije ko nyuma y ' ibibazo u Rwanda rwanyuzemo ubu ruri mu bihugu biri kwitwara neza mu bintu bitandukanye birimo korohereza ubucuruzi .	VERB SCONJ ADV PRON PUNCT NOUN DET PROPN VERB ADV VERB ADP NOUN VERB VERB ADV ADP NOUN VERB VERB VERB NOUN PUNCT
447	Ati """" Biturutse aha muzabasha kubona ibyo mukeneye byose ngo muganire na bagenzi banyu batabashije kuzana namwe kandi muzabasha kubabwira byinshi bitari gusa urugamba rwo kubohora igihugu ahubwo n ' intambwe iki gihugu cyateye kuva mu 1994 . """"	VERB PUNCT VERB PRON VERB VERB PRON VERB PRON SCONJ VERB CCONJ NOUN PRON VERB VERB PRON CCONJ VERB VERB ADJ VERB ADV NOUN PRON VERB NOUN SCONJ CCONJ PUNCT NOUN PRON NOUN VERB VERB ADP NUM PUNCT PUNCT
448	"""" Niba mwarabashije gusura ibindi bihugu bya Afurika mwabonye ko u Rwanda ruri gukora neza kurusha ibyinshi muri ibyo bihugu bitanyuze mu bikomeye nk ' ibyo twanyuzemo .	PUNCT SCONJ VERB VERB PRON NOUN PRON PROPN VERB SCONJ DET PROPN VERB VERB ADV VERB ADJ ADP PRON NOUN VERB ADP VERB CCONJ PUNCT PRON VERB PUNCT
449	Twanyuze muri Jenoside mu 1994 ariko twabashije kubaka igihugu no kugera kuri byinshi . """"	VERB ADP NOUN ADP NUM SCONJ VERB VERB NOUN CCONJ VERB ADP ADJ PUNCT PUNCT
450	"""" Murabizi ko u Rwanda ruza imbere mu nzego zitandukanye , mu bijyanye no korohereza ishoramari , mu buzima , hari inzego nyinshi aho u Rwanda ruza imbere kurusha bimwe mu bihugu bya Afurika bitagize Jenoside cyangwa andi makimbirane . """"	PUNCT VERB SCONJ DET PROPN VERB ADV ADP NOUN VERB PUNCT ADP VERB CCONJ VERB NOUN PUNCT ADP NOUN PUNCT VERB NOUN ADJ PRON DET PROPN VERB ADV VERB PRON ADP NOUN PRON PROPN VERB NOUN CCONJ PRON NOUN PUNCT PUNCT
451	Yabasabye gukomeza kugaragaza indangagaciro z ' Abanyarwanda aho baba hose kandi bagahangana n ' abakomeje guharabika igihugu bavuga ibitari byo .	VERB VERB VERB NOUN PRON PUNCT NOUN PRON VERB PRON CCONJ VERB CCONJ PUNCT VERB VERB NOUN VERB NOUN PRON PUNCT
452	Ati """" Murabizi hari uburyo bwinshi bwo kureba u Rwanda uturutse mu mahanga , mubana n ' abantu bari ku mbuga nkoranyambaga birirwa bangiza isura y ' u Rwanda kandi buri gihe bagerageza kubona ibintu bibi ku gihugu nubwo byaba bidahari . """"	VERB PUNCT VERB VERB NOUN ADJ PRON VERB DET PROPN VERB ADP NOUN PUNCT VERB CCONJ PUNCT NOUN VERB ADP NOUN ADJ VERB VERB NOUN PRON PUNCT DET PROPN CCONJ PRON NOUN VERB VERB NOUN ADJ ADP NOUN SCONJ VERB VERB PUNCT PUNCT
453	"""" Kandi bumva ko bifashishije uburenganzira bwo gutanga ibitekerezo nk ' uko bivugwa n ' ibyo bihugu mubamo .	PUNCT CCONJ VERB SCONJ VERB NOUN PRON VERB NOUN CCONJ PUNCT PRON VERB CCONJ PUNCT PRON NOUN VERB PUNCT
454	Bari kubukoresha nabi bumva ko ari byiza kuvuga ibinyoma ku gihugu cyawe , abayobozi bacyo bakumva ko ibyo biri mu bigize uburenganzira bwo gutanga ibitekerezo . """"	VERB VERB ADJ VERB SCONJ VERB ADJ VERB NOUN ADP NOUN PRON PUNCT NOUN PRON VERB SCONJ PRON VERB ADP VERB NOUN PRON VERB NOUN PUNCT PUNCT
455	Yakomeje agira ati """" Ariko nk ' Abanyarwanda dukwiye kuguma ku ndangagaciro zacu .	VERB VERB VERB PUNCT SCONJ CCONJ PUNCT NOUN VERB VERB ADP NOUN PRON PUNCT
456	Tugomba kuvuga ko u Rwanda ari igihugu cyacu kandi dufite indangagaciro zo gukunda igihugu , indangagaciro y ' ubunyangamugayo kandi dukwiye gutanga umusanzu mu kubaka igihugu .	VERB VERB SCONJ DET PROPN VERB NOUN PRON CCONJ VERB NOUN PRON VERB NOUN PUNCT NOUN PRON PUNCT NOUN CCONJ VERB VERB NOUN ADP VERB NOUN PUNCT
457	Tugomba kuvuguruza aba bantu bumva ko gusebya igihugu ari demokarasi . """"	VERB VERB PRON NOUN VERB SCONJ VERB NOUN VERB NOUN PUNCT PUNCT
458	Yabasabye ko iki gikorwa batangiye cyo kugaruka bagasura igihugu cyabo cyazakomeza kandi bakarushaho kongera umubare w ' abacyitabira .	VERB SCONJ PRON NOUN VERB PRON VERB VERB NOUN PRON VERB CCONJ VERB VERB NOUN PRON PUNCT VERB PUNCT
459	Minisitiri Rosemary Mbabazi we yagaragarije uru rubyiruko bimwe mu bigize umuco w ' u Rwanda .	NOUN PROPN PROPN PRON VERB PRON NOUN PRON ADP VERB NOUN PRON PUNCT DET PROPN PUNCT
460	Yababwiye ko mu gihe kinini cyashize Abanyarwanda bibonaga mu moko y ' Abahutu , Abatutsi n ' Abatwa yemeza ko ariko ubu bose bibona nk ' Abanyarwanda binyuze muri Ndi Umunyarwanda .	VERB SCONJ ADP NOUN ADJ VERB NOUN VERB ADP NOUN PRON PUNCT NOUN PUNCT NOUN CCONJ PUNCT NOUN VERB SCONJ SCONJ ADV PRON VERB CCONJ PUNCT NOUN VERB ADP NOUN NOUN PUNCT
461	Ati """" Imwe mu ndangagaciro zacu ni Ndi Umunyarwanda , murabizi mu myaka 27 ishize twitwaga Abahutu , Abatutsi , Abatwa aho kuba Abanyarwanda , niba ushaka gukomezanya Ubuhutu , Ubututsi n ' Ubutwa nta gaciro bifite , icy ' ingenzi ni uko uri Umunyarwanda .	VERB PUNCT PRON ADP NOUN PRON VERB VERB NOUN PUNCT VERB ADP NOUN NUM VERB VERB NOUN PUNCT NOUN PUNCT NOUN PRON VERB NOUN PUNCT SCONJ VERB VERB NOUN PUNCT NOUN CCONJ PUNCT NOUN PART NOUN VERB PUNCT PRON PUNCT NOUN VERB PRON VERB NOUN PUNCT
462	Iki ni cyo kituranga kandi kikaduhuza , ni yo sano muzi . """"	PRON VERB PRON VERB CCONJ VERB PUNCT VERB PRON NOUN VERB PUNCT PUNCT
463	Louise usanzwe utuye mu Bubiligi akaba n ' umwe mu bagize iri tsinda ry ' urubyiruko yavuze ko aya ari amahirwe yagize yo kumenya byinshi kuri politike y ' igihugu cye ngo kuko aho aba atabasha kuyibonaho amakuru cyane .	PROPN VERB VERB ADP PROPN VERB CCONJ PUNCT PRON ADP VERB PRON NOUN PRON PUNCT NOUN VERB SCONJ PRON VERB NOUN VERB PRON VERB ADJ ADP NOUN PRON PUNCT NOUN PRON SCONJ SCONJ PRON VERB VERB VERB NOUN ADV PUNCT
464	Umwihariko mu birori by ' imideli ya """" Made in Rwanda """" ( Amafoto ) .	NOUN ADP NOUN PRON PUNCT NOUN PRON PUNCT VERB ADP PROPN PUNCT PUNCT NOUN PUNCT PUNCT
465	Ibi birori by ' imideli byari byiswe """" Made in Rwanda Fashion Night Out """" byateguwe n ' abahanzi b ' imideli bitabiriye imurikagurisha ry ' ibyakorewe mu Rwanda .	PRON NOUN PRON PUNCT NOUN VERB VERB PUNCT VERB PROPN PROPN NOUN NOUN ADV PUNCT VERB CCONJ PUNCT NOUN PRON PUNCT NOUN VERB NOUN PRON PUNCT VERB ADP PROPN PUNCT
466	Aba bahanzi bagamije guteza imbere imideli yahangiwe mu Rwanda ndetse no kuzamura ireme ry ' abakora uyu mwuga bakamenyekana ku rwego mpuzamahanga .	PRON NOUN VERB VERB ADV NOUN VERB ADP PROPN CCONJ CCONJ VERB NOUN PRON PUNCT VERB PRON NOUN VERB ADP NOUN ADJ PUNCT
467	Imideli yerekanywe irimo amakanzu , amashati , amapantaro , inkweto , ibikapu byo mu moko yose , ingofero n ' imirimbo inyuranye byose bikorerwa mu Rwanda .	NOUN VERB VERB NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PRON ADP NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN VERB PRON VERB ADP PROPN PUNCT
468	Iyi mideli yakorewe mu Rwanda muri Sonia Mugabo , Uzi Collections , Inzuki Designs , Inkanda , Moshions , Haute Baso , Made in Kigali , Rwanda Clothing ndetse na Rupari Designs .	PRON NOUN VERB ADP PROPN ADP PROPN PROPN PUNCT NOUN NOUN PUNCT NOUN NOUN PUNCT NOUN PUNCT PROPN PUNCT PROPN PROPN PUNCT VERB NOUN PROPN PUNCT PROPN NOUN CCONJ CCONJ PROPN VERB PUNCT
469	Ibi birori byabereye ahasanzwe habera imurikagurisha i Gikondo gusa kuri iyi nshuro abamurikabikorwa baryitabiriye ni abacuruza ibyakorewe mu Rwanda gusa [ Made in Rwanda ] .	PRON NOUN VERB VERB VERB NOUN ADP PROPN ADV ADP PRON NOUN NOUN VERB VERB VERB VERB ADP PROPN ADV PUNCT VERB ADP PROPN PUNCT PUNCT
470	Byari umwihariko ugereranyije n ' ibindi birori byo kumurika imideli bisanzwe bimenyerewe mu Rwanda kuko abanyamideli bambaraga imideli mu mok anyuranye hanyuma bagahagarara mu matsinda hanyuma abaje kureba ibirori bakabazengurukamo bareba imideli baje kumurika ubishoboye agahita agura .	VERB NOUN VERB CCONJ PUNCT PRON NOUN PRON VERB NOUN VERB VERB ADP PROPN SCONJ NOUN VERB NOUN ADP NOUN VERB ADV VERB ADP NOUN ADV VERB VERB NOUN VERB VERB NOUN VERB VERB VERB VERB VERB PUNCT
471	Aba bahanzi b ' imideli kandi bari bazanye imyenda , imitako n ' ibindi basanzwe bakora ku buryo ibirori byabaye bibangikanye n ' igikorwa cyo gusobanurira abari baje kwihera ijisho umwihariko wa buri nzu y ' imideli .	PRON NOUN PRON PUNCT NOUN CCONJ VERB VERB NOUN PUNCT NOUN CCONJ PUNCT PRON VERB VERB ADP NOUN NOUN VERB VERB CCONJ PUNCT NOUN PRON VERB VERB VERB VERB NOUN NOUN PRON PRON NOUN PRON PUNCT NOUN PUNCT
472	Sonia Mugabo umwe mu bahanzi b ' imideli bitabiriye iki gikorwa yabwiye IGIHE ko """" byamusigiye isomo ryiza no kurushaho kugira umuhate mu byo akora . """"	PROPN PROPN PRON ADP NOUN PRON PUNCT NOUN VERB PRON NOUN VERB PROPN SCONJ PUNCT VERB NOUN ADJ CCONJ VERB VERB NOUN ADP PRON VERB PUNCT PUNCT
473	Ati """" Ibikorwa nk ' ibi byerekana ko Abanyarwanda baturi inyuma kandi ko bashaka kwambara ibintu byakorewe mu Rwanda , natwe biradusunika cyane ngo turusheho gukora cyane kandi byiza . """"	VERB PUNCT NOUN CCONJ PUNCT PRON VERB SCONJ NOUN VERB NOUN CCONJ SCONJ VERB VERB NOUN VERB ADP PROPN PUNCT PRON VERB ADV SCONJ VERB VERB ADV CCONJ ADJ PUNCT PUNCT
474	Yongeraho ati """" Ibi byerekana ko nshyigikiye gahunda ya leta yo guteza imbere Made in Rwanda , kandi bishimangira ko turi muri gahunda nziza yo kwishakira imirimo .	VERB VERB PUNCT PRON VERB SCONJ VERB NOUN PRON NOUN PRON VERB ADV VERB NOUN PROPN PUNCT CCONJ VERB SCONJ VERB ADP NOUN ADJ PRON VERB NOUN PUNCT
475	Nkanjye natangiye ndi umwe ariko ubu tumaze kuba abantu icumi . """"	PRON VERB VERB PRON SCONJ ADV VERB VERB NOUN NOUN PUNCT PUNCT
476	Yavuze ko nyuma y ' iri murikagurisha agiye gufungura iduka rinini muri Marriot Hotel mu kurushaho kwagura ibikorwa bye .	VERB SCONJ ADV PRON PUNCT PRON NOUN VERB VERB NOUN ADJ ADP PROPN NOUN ADP VERB VERB NOUN PRON PUNCT
477	Ati """" Nyuma ya hano ngiye guhita mfungura iduka rindi muri Marriot Hotel , ni ugushyiramo ingufu tugakora cyane . . . """"	VERB PUNCT ADV PRON PRON VERB VERB VERB NOUN PRON ADP PROPN NOUN PUNCT VERB NOUN NOUN VERB ADV PUNCT PUNCT PUNCT PUNCT
478	Ibi birori bibaye nyuma y ' igihe gito habaye ikindi gikorwa kinini cyahurije hamwe abahanzi b ' imideli bibanda cyane ku yakorewe mu Rwanda bibumbiye muri ikompanyi Collective Rw ari na yo benshi muri aba bamuritse ibikorwa byabo babarizwamo .	PRON NOUN VERB ADV PRON PUNCT NOUN ADJ VERB PRON NOUN ADJ VERB PRON NOUN PRON PUNCT NOUN VERB ADV ADP VERB ADP PROPN VERB ADP NOUN ADJ SYM VERB CCONJ PRON ADJ ADP PRON VERB NOUN PRON VERB PUNCT
479	Iri murikagurisha ry ' ibikorerwa mu Rwanda ribaye ku nshuro ya kabiri , ryitabiriwe n ' abanshoramari bari mu byiciro bitandukanye birimo , abakora ibijyanye n ' u bwubatsi , ubuhinzi n ' ubworozi , imyenda , ibikoresho by ' isuku , ubukorikori , abatanga servise mu ikoranabuhanga n ' ibindi .	PRON NOUN PRON PUNCT VERB ADP PROPN VERB ADP NOUN PRON PRON PUNCT VERB CCONJ PUNCT NOUN VERB ADP NOUN VERB VERB PUNCT VERB VERB CCONJ PUNCT NOUN NOUN PUNCT NOUN CCONJ PUNCT NOUN PUNCT NOUN PUNCT NOUN PRON PUNCT NOUN PUNCT NOUN PUNCT VERB NOUN ADP NOUN CCONJ PUNCT PRON PUNCT
480	Imurikagurisha ry ' uyu mwaka ku bikorerwa mu Rwanda rifite insanganyamatsiko igira iti """" Duharanire kwigira duhaha iby ' iwacu . """"	NOUN PRON PUNCT PRON NOUN ADP VERB ADP PROPN VERB NOUN VERB VERB PUNCT VERB VERB VERB PRON PUNCT PRON PUNCT PUNCT
481	Ubwiza bw ' imideli ya Nyambo , umusore ukomeje kurimbisha abantu muri Afurika y ' Epfo .	NOUN PRON PUNCT NOUN PRON PROPN PUNCT NOUN VERB VERB NOUN ADP PROPN PRON PUNCT ADV PUNCT
482	Masa Mara ni izina yahimbye , aryita inzu ye y ' imideli arikomeye ku ijambo amamara .	PROPN PROPN VERB NOUN VERB PUNCT VERB NOUN PRON PRON PUNCT NOUN VERB ADP NOUN VERB PUNCT
483	Ubuhanzi bw ' imideli bwo bwamukuriyemo kuko sekuru yari umudozi mu gihe nyina yacuruzaga ibitenge .	NOUN PRON PUNCT NOUN PRON VERB SCONJ NOUN VERB NOUN ADP NOUN NOUN VERB NOUN PUNCT
484	Nyambo w ' imyaka 30 amaze imyaka irenga itanu akora akazi ko guhanga imideli gusa gutangira byaramugoye kubera ubushobozi buke .	PROPN PRON PUNCT NOUN NUM VERB NOUN VERB PRON VERB NOUN PRON VERB NOUN ADV VERB VERB SCONJ NOUN ADJ PUNCT
485	Ati """" Byakomotse kuba naratangiye guhanga imyambaro nta mafaranga mfite icyo nari mfite icyo nari mfite ni inkuru nashakaga gusangiza abantu ndetse n ' uburyo bwo kongera kuvuga inkuru nyazo za Afurika . """"	VERB PUNCT VERB VERB VERB VERB NOUN PART NOUN VERB PRON VERB VERB PRON VERB VERB VERB NOUN VERB VERB NOUN CCONJ CCONJ PUNCT NOUN PRON VERB VERB NOUN PRON PRON PROPN PUNCT PUNCT
486	"""" Natangiye guhanga imideli mu 2012 ubwo nari ndi kurangiza kaminuza muri University of South Africa . """"	PUNCT VERB VERB NOUN ADP NUM PRON VERB VERB VERB NOUN ADP NOUN PRON PROPN PROPN PUNCT PUNCT
487	Avuga ko yisanze mu ruhando rwo guhanga imideli mu buryo atabitekerezaga gusa ko bitamutunguye kuko yakuze akunda gusa neza no kwitandukanya n ' abandi cyane .	VERB SCONJ VERB ADP NOUN PRON VERB NOUN ADP NOUN VERB ADV SCONJ VERB SCONJ VERB VERB VERB ADV CCONJ VERB CCONJ PUNCT PRON ADV PUNCT
488	Ati """" Bityo igihe cyose nageragezaga gutandukana n ' abandi ku kigo nigagaho bituma abantu benshi bashaka kumenya ikibintera mu kubasubiza byabaye ngombwa ko ntangira kwibaza aho iyo mpano ituruka nza gusanga mbikomora kuri sogokuru wari umudozi bikubirataho kuba narakuriye mu bitenge kuko ari byo mama yacuruzaga bituma ndushaho gushaka kumenya byinshi ku bijyanye n '	VERB PUNCT VERB NOUN PRON VERB VERB CCONJ PUNCT PRON ADP NOUN VERB VERB NOUN ADJ VERB VERB VERB ADP VERB VERB ADJ SCONJ VERB VERB PRON PRON NOUN VERB VERB VERB VERB ADP NOUN VERB NOUN VERB VERB VERB ADP NOUN SCONJ VERB PRON NOUN VERB VERB VERB VERB VERB ADJ ADP VERB CCONJ PUNCT
489	imideli aribwo natangiye kwiyigisha bimviramo no gutangiza Masa Mara . """"	NOUN ADV VERB VERB VERB CCONJ VERB PROPN PROPN PUNCT PUNCT
490	Avuga guhanga imideli kwe yibanda ku muco nyafurika no kwerekana isura nyayo y ' abanyafurika , mu buryo bwo gukundisha abanyafurika iby ' iwabo n ' abo bari bo .	VERB VERB NOUN PRON VERB ADP NOUN ADJ CCONJ VERB NOUN PRON PRON PUNCT NOUN PUNCT ADP NOUN PRON VERB NOUN PRON PUNCT ADV CCONJ PUNCT PRON VERB PRON PUNCT
491	Akerekana ubwiza n ' ubukungu butatse uyu mugabane .	VERB NOUN CCONJ PUNCT NOUN VERB PRON NOUN PUNCT
492	Amaze imyaka itanu yitabira ibirori byo kumurika imideli bitandukanye muri Afurika y ' Epfo , nka South Africa Men ' s Wear Fashion Week , Africa Exchange Fashion ihuza abahanga imideli baturuka mu bihugu bitandukanye , Africa Fashion International n ' ibindi bitandukanye .	VERB NOUN PRON VERB NOUN PRON VERB NOUN VERB ADP PROPN PRON PUNCT ADV PUNCT CCONJ NOUN PROPN NOUN PUNCT X NOUN NOUN NOUN PUNCT PROPN NOUN NOUN VERB VERB NOUN VERB ADP NOUN VERB PUNCT PROPN NOUN ADJ CCONJ PUNCT PRON VERB PUNCT
493	Paul Van Doren watangije sosiyete y ' inkweto zizwi nka Vans yitabye Imana .	PROPN PROPN PROPN VERB NOUN PRON PUNCT NOUN VERB SCONJ PROPN VERB NOUN PUNCT
494	Inkuru y ' urupfu rw ' uyu mugabo watangije sosiyete ikigarurira Isi nyuma yo gucikiza amashuri yisumbuye , yatangajwe ku wa 7 Gicurasi 2021 .	NOUN PRON PUNCT NOUN PRON PUNCT PRON NOUN VERB NOUN VERB NOUN ADV PRON VERB NOUN VERB PUNCT VERB ADP PRON NUM PROPN NUM PUNCT
495	Ubutumwa yanditse bugira buti """" N ' agahinda kenshi , Vans iramenyesha ko umwe mu bayishinze yitabye Imana .	NOUN VERB VERB PRON PUNCT CCONJ PUNCT NOUN ADJ PUNCT PROPN VERB SCONJ PRON ADP VERB VERB NOUN PUNCT
496	Paul ntiyari rwiyemezamirimo , yari umunyadushya . """"	PROPN VERB NOUN PUNCT VERB NOUN PUNCT PUNCT
497	Paul Van Doren wavukiye i Boston muri Leta ya Massachusetts mu 1930 , yatangije Vans mu myaka ya 1960 afatanyije na murumuna we Jimmy Van Doren n ' abandi babiri .	PROPN PROPN PROPN VERB ADP PROPN ADP NOUN PRON PROPN ADP NUM PUNCT VERB NOUN ADP NOUN PRON NUM VERB CCONJ NOUN PRON PROPN PROPN PROPN CCONJ PUNCT PRON PRON PUNCT
498	Iduka ry ' urwo ruganda rya mbere ryafunguriye imiryango mu Mujyi wa Anaheim muri Leta ya California mu 1966 , abagera kuri 12 bahita bagura izo nkweto ku munsi wa mbere .	NOUN PRON PUNCT PRON NOUN PRON PRON VERB NOUN ADP NOUN PRON PROPN ADP NOUN PRON PROPN ADP NUM PUNCT VERB ADP NUM VERB VERB PRON NOUN ADP NOUN PRON PRON PUNCT
499	Vans zaje kwambarwa na Sean Penn ubwo yakinaga muri filimi yakunzwe cyane yitwa """" Fast Times at Ridgemont High ; """" igaragaza ubuzima bwo kuryoshya bw ' abanyeshuri bo mu Majyepfo ya California , burimo inkundo , umuziki n ' ibindi by ' irari nk ' imibonano mpuzabitsina no gukoresha ibiyobyabwenge .	PROPN VERB VERB CCONJ PROPN PROPN ADV VERB ADP NOUN VERB ADV VERB PUNCT ADJ NOUN ADP PROPN ADJ PUNCT PUNCT VERB NOUN PRON VERB PRON PUNCT NOUN PRON ADP NOUN PRON PROPN PUNCT VERB NOUN PUNCT NOUN CCONJ PUNCT PRON PRON PUNCT NOUN CCONJ PUNCT NOUN ADJ CCONJ VERB NOUN PUNCT
